message,label,type
Mabaho ang paligid dahil sa basura #9.,non-urgent,waste
May tambak ng basura sa bakanteng lote #10.,non-urgent,waste
Kulang ang basurahan sa lugar #11.,non-urgent,waste
May tambak ng basura sa bakanteng lote #12.,non-urgent,waste
Mabaho ang paligid dahil sa basura #13.,non-urgent,waste
May tambak ng basura sa bakanteng lote #14.,non-urgent,waste
May tambak ng basura sa bakanteng lote #15.,non-urgent,waste
May tambak ng basura sa bakanteng lote #16.,non-urgent,waste
Hindi pa rin kinukuha ang basura sa Purok #17.,non-urgent,waste
Hindi pa rin kinukuha ang basura sa Purok #18.,non-urgent,waste
Hindi pa rin kinukuha ang basura sa Purok #19.,non-urgent,waste
May tambak ng basura sa bakanteng lote #20.,non-urgent,waste
Hindi pa rin kinukuha ang basura sa Purok #21.,non-urgent,waste
May tambak ng basura sa bakanteng lote #22.,non-urgent,waste
Mabaho ang paligid dahil sa basura #23.,non-urgent,waste
Mabaho ang paligid dahil sa basura #24.,non-urgent,waste
Kulang ang basurahan sa lugar #25.,non-urgent,waste
Mabaho ang paligid dahil sa basura #26.,non-urgent,waste
Hindi pa rin kinukuha ang basura sa Purok #27.,non-urgent,waste
May tambak ng basura sa bakanteng lote #28.,non-urgent,waste
May tambak ng basura sa bakanteng lote #29.,non-urgent,waste
May tambak ng basura sa bakanteng lote #30.,non-urgent,waste
Hindi pa rin kinukuha ang basura sa Purok #31.,non-urgent,waste
Kulang ang basurahan sa lugar #32.,non-urgent,waste
Mabaho ang paligid dahil sa basura #33.,non-urgent,waste
Mabaho ang paligid dahil sa basura #34.,non-urgent,waste
Mabaho ang paligid dahil sa basura #35.,non-urgent,waste
Kulang ang basurahan sa lugar #36.,non-urgent,waste
Kulang ang basurahan sa lugar #37.,non-urgent,waste
May tambak ng basura sa bakanteng lote #38.,non-urgent,waste
May tambak ng basura sa bakanteng lote #39.,non-urgent,waste
Mabaho ang paligid dahil sa basura #40.,non-urgent,waste
May tambak ng basura sa bakanteng lote #41.,non-urgent,waste
Mabaho ang paligid dahil sa basura #42.,non-urgent,waste
Mabaho ang paligid dahil sa basura #43.,non-urgent,waste
Hindi pa rin kinukuha ang basura sa Purok #44.,non-urgent,waste
Hindi pa rin kinukuha ang basura sa Purok #45.,non-urgent,waste
Kulang ang basurahan sa lugar #46.,non-urgent,waste
Hindi pa rin kinukuha ang basura sa Purok #47.,non-urgent,waste
Hindi pa rin kinukuha ang basura sa Purok #48.,non-urgent,waste
Mabaho ang paligid dahil sa basura #49.,non-urgent,waste
Mabaho ang paligid dahil sa basura #50.,non-urgent,waste
Malakas ang tugtog hanggang madaling araw #1.,non-urgent,noise complaint
Malakas ang tugtog hanggang madaling araw #2.,non-urgent,noise complaint
Paulit-ulit ang sigawan sa bahay #3.,non-urgent,noise complaint
Paulit-ulit ang sigawan sa bahay #4.,non-urgent,noise complaint
Paulit-ulit ang sigawan sa bahay #5.,non-urgent,noise complaint
Maingay ang videoke ng kapitbahay #6.,non-urgent,noise complaint
Maingay ang videoke ng kapitbahay #7.,non-urgent,noise complaint
Maingay ang videoke ng kapitbahay #8.,non-urgent,noise complaint
Maingay ang videoke ng kapitbahay #9.,non-urgent,noise complaint
May nag-iinuman at maingay sa kanto #10.,non-urgent,noise complaint
Paulit-ulit ang sigawan sa bahay #11.,non-urgent,noise complaint
Malakas ang tugtog hanggang madaling araw #12.,non-urgent,noise complaint
Maingay ang videoke ng kapitbahay #13.,non-urgent,noise complaint
Paulit-ulit ang sigawan sa bahay #14.,non-urgent,noise complaint
May nag-iinuman at maingay sa kanto #15.,non-urgent,noise complaint
May nag-iinuman at maingay sa kanto #16.,non-urgent,noise complaint
Paulit-ulit ang sigawan sa bahay #17.,non-urgent,noise complaint
May nag-iinuman at maingay sa kanto #18.,non-urgent,noise complaint
Malakas ang tugtog hanggang madaling araw #19.,non-urgent,noise complaint
Paulit-ulit ang sigawan sa bahay #20.,non-urgent,noise complaint
Paulit-ulit ang sigawan sa bahay #21.,non-urgent,noise complaint
Maingay ang videoke ng kapitbahay #22.,non-urgent,noise complaint
May nag-iinuman at maingay sa kanto #23.,non-urgent,noise complaint
Maingay ang videoke ng kapitbahay #24.,non-urgent,noise complaint
Maingay ang videoke ng kapitbahay #25.,non-urgent,noise complaint
Malakas ang tugtog hanggang madaling araw #26.,non-urgent,noise complaint
Malakas ang tugtog hanggang madaling araw #27.,non-urgent,noise complaint
Paulit-ulit ang sigawan sa bahay #28.,non-urgent,noise complaint
Paulit-ulit ang sigawan sa bahay #29.,non-urgent,noise complaint
Paulit-ulit ang sigawan sa bahay #30.,non-urgent,noise complaint
Malakas ang tugtog hanggang madaling araw #31.,non-urgent,noise complaint
Malakas ang tugtog hanggang madaling araw #32.,non-urgent,noise complaint
Paulit-ulit ang sigawan sa bahay #33.,non-urgent,noise complaint
Paulit-ulit ang sigawan sa bahay #34.,non-urgent,noise complaint
Malakas ang tugtog hanggang madaling araw #35.,non-urgent,noise complaint
Maingay ang videoke ng kapitbahay #36.,non-urgent,noise complaint
Paulit-ulit ang sigawan sa bahay #37.,non-urgent,noise complaint
Maingay ang videoke ng kapitbahay #38.,non-urgent,noise complaint
May nag-iinuman at maingay sa kanto #39.,non-urgent,noise complaint
May nag-iinuman at maingay sa kanto #40.,non-urgent,noise complaint
Malakas ang tugtog hanggang madaling araw #41.,non-urgent,noise complaint
May nag-iinuman at maingay sa kanto #42.,non-urgent,noise complaint
Paulit-ulit ang sigawan sa bahay #43.,non-urgent,noise complaint
May nag-iinuman at maingay sa kanto #44.,non-urgent,noise complaint
May nag-iinuman at maingay sa kanto #45.,non-urgent,noise complaint
Maingay ang videoke ng kapitbahay #46.,non-urgent,noise complaint
Malakas ang tugtog hanggang madaling araw #47.,non-urgent,noise complaint
Malakas ang tugtog hanggang madaling araw #48.,non-urgent,noise complaint
Maingay ang videoke ng kapitbahay #49.,non-urgent,noise complaint
Paulit-ulit ang sigawan sa bahay #50.,non-urgent,noise complaint
May asong gala na nangangagat sa Street #1.,non-urgent,animal complaint
May asong gala na nangangagat sa Street #2.,non-urgent,animal complaint
May aso na humahabol sa mga bata #3.,non-urgent,animal complaint
May asong gala na nangangagat sa Street #4.,non-urgent,animal complaint
May asong gala na nangangagat sa Street #5.,non-urgent,animal complaint
May patay na pusa sa daan #6.,non-urgent,animal complaint
Maraming pusang gala sa palengke #7.,non-urgent,animal complaint
May aso na humahabol sa mga bata #8.,non-urgent,animal complaint
May patay na pusa sa daan #9.,non-urgent,animal complaint
May aso na humahabol sa mga bata #10.,non-urgent,animal complaint
May asong gala na nangangagat sa Street #11.,non-urgent,animal complaint
May asong gala na nangangagat sa Street #12.,non-urgent,animal complaint
May aso na humahabol sa mga bata #13.,non-urgent,animal complaint
May asong gala na nangangagat sa Street #14.,non-urgent,animal complaint
May asong gala na nangangagat sa Street #15.,non-urgent,animal complaint
May aso na humahabol sa mga bata #16.,non-urgent,animal complaint
May patay na pusa sa daan #17.,non-urgent,animal complaint
May aso na humahabol sa mga bata #18.,non-urgent,animal complaint
May aso na humahabol sa mga bata #19.,non-urgent,animal complaint
May aso na humahabol sa mga bata #20.,non-urgent,animal complaint
May aso na humahabol sa mga bata #21.,non-urgent,animal complaint
May asong gala na nangangagat sa Street #22.,non-urgent,animal complaint
Maraming pusang gala sa palengke #23.,non-urgent,animal complaint
May asong gala na nangangagat sa Street #24.,non-urgent,animal complaint
May asong gala na nangangagat sa Street #25.,non-urgent,animal complaint
May aso na humahabol sa mga bata #26.,non-urgent,animal complaint
Maraming pusang gala sa palengke #27.,non-urgent,animal complaint
May asong gala na nangangagat sa Street #28.,non-urgent,animal complaint
May asong gala na nangangagat sa Street #29.,non-urgent,animal complaint
May asong gala na nangangagat sa Street #30.,non-urgent,animal complaint
May asong gala na nangangagat sa Street #31.,non-urgent,animal complaint
May aso na humahabol sa mga bata #32.,non-urgent,animal complaint
May patay na pusa sa daan #33.,non-urgent,animal complaint
May aso na humahabol sa mga bata #34.,non-urgent,animal complaint
May aso na humahabol sa mga bata #35.,non-urgent,animal complaint
May asong gala na nangangagat sa Street #36.,non-urgent,animal complaint
Maraming pusang gala sa palengke #37.,non-urgent,animal complaint
May patay na pusa sa daan #38.,non-urgent,animal complaint
May patay na pusa sa daan #39.,non-urgent,animal complaint
May aso na humahabol sa mga bata #40.,non-urgent,animal complaint
May aso na humahabol sa mga bata #41.,non-urgent,animal complaint
May aso na humahabol sa mga bata #42.,non-urgent,animal complaint
Maraming pusang gala sa palengke #43.,non-urgent,animal complaint
May aso na humahabol sa mga bata #44.,non-urgent,animal complaint
May patay na pusa sa daan #45.,non-urgent,animal complaint
May asong gala na nangangagat sa Street #46.,non-urgent,animal complaint
Maraming pusang gala sa palengke #47.,non-urgent,animal complaint
May patay na pusa sa daan #48.,non-urgent,animal complaint
May asong gala na nangangagat sa Street #49.,non-urgent,animal complaint
May asong gala na nangangagat sa Street #50.,non-urgent,animal complaint
May illegal na sugal sa likod ng bahay #1.,non-urgent,illegal activities
May gumagamit ng bawal na gamot sa eskinita #2.,non-urgent,illegal activities
May bentahan ng ilegal na produkto #3.,non-urgent,illegal activities
May illegal na sugal sa likod ng bahay #4.,non-urgent,illegal activities
May bentahan ng ilegal na produkto #5.,non-urgent,illegal activities
May illegal na sugal sa likod ng bahay #6.,non-urgent,illegal activities
May tagong inuman ng alak sa bakuran #7.,non-urgent,illegal activities
May gumagamit ng bawal na gamot sa eskinita #8.,non-urgent,illegal activities
May gumagamit ng bawal na gamot sa eskinita #9.,non-urgent,illegal activities
